1.0000000	4.40000000E-06
1.0974988	4.00911613E-06
1.2045035	3.65295730E-06
1.3219411	3.32843864E-06
1.4508288	3.03274933E-06
1.5922828	2.76332823E-06
1.7475284	2.51784177E-06
1.9179103	2.29416365E-06
2.1049041	2.09035647E-06
2.3101297	1.90465496E-06
2.5353645	1.73545067E-06
2.7825594	1.58127801E-06
3.0538555	1.44080163E-06
3.3516027	1.31280479E-06
3.6783798	1.19617883E-06
4.0370173	1.08991360E-06
4.4306215	9.93088677E-07
4.8626016	9.04865416E-07
5.3366992	8.24479666E-07
5.8570208	7.51235165E-07
6.4280731	6.84497503E-07
7.0548023	6.23688632E-07
7.7426368	5.68281853E-07
8.4975344	5.17797259E-07
9.3260335	4.71797578E-07
10.2353102	4.29884381E-07
11.2332403	3.91694638E-07
12.3284674	3.56897566E-07
13.5304777	3.25191769E-07
14.8496826	2.96302629E-07
16.2975083	2.69979920E-07
17.8864953	2.45995648E-07
19.6304065	2.24142073E-07
21.5443469	2.04229909E-07
23.6448941	1.86086686E-07
25.9502421	1.69555258E-07
28.4803587	1.54492436E-07
31.2571585	1.40767754E-07
34.3046929	1.28262335E-07
37.6493581	1.16867862E-07
41.3201240	1.06485644E-07
45.3487851	9.70257526E-08
49.7702356	8.84062521E-08
54.6227722	8.05524843E-08
59.9484250	7.33964236E-08
65.7933225	6.68760876E-08
72.2080902	6.09350003E-08
79.2482898	5.55217029E-08
86.9749003	5.05893078E-08
95.4548457	4.60950931E-08
104.7615753	3.96276329E-08
114.9756995	3.21431948E-08
126.1856883	2.60723363E-08
138.4886371	2.11480758E-08
151.9911083	1.71538563E-08
166.8100537	1.39140217E-08
183.0738280	1.12860920E-08
200.9233003	9.15449717E-09
220.5130740	7.42549489E-09
242.0128265	6.02304784E-09
265.6087783	4.88547980E-09
291.5053063	3.96276329E-09
319.9267138	3.21431948E-09
351.1191734	2.60723363E-09
385.3528594	2.11480758E-09
422.9242874	1.63693545E-09
464.1588834	1.22795675E-09
509.4138015	9.21158968E-10
559.0810183	6.91012812E-10
613.5907273	5.18367321E-10
673.4150658	3.88856291E-10
739.0722034	2.91702832E-10
811.1308308	2.18822593E-10
890.2150854	1.64151054E-10
977.0099573	1.23138878E-10
1072.2672220	9.23733525E-11
1176.8119524	6.92944131E-11
1291.5496650	5.19816111E-11
1417.4741629	3.89943110E-11
1555.6761439	2.92518115E-11
1707.3526475	2.19434183E-11
1873.8174229	1.64609841E-11
2056.5123083	1.23483040E-11
2257.0197196	9.26315277E-12
2477.0763560	6.94880848E-12
2718.5882427	5.21268951E-12
2983.6472403	3.91032966E-12
3274.5491629	2.93335677E-12
3593.8136638	2.20047482E-12
3944.2060594	1.65069911E-12
4328.7612811	1.23828164E-12
4750.8101621	9.28904246E-13
5214.0082880	6.96822978E-13
5722.3676594	5.22725851E-13
6280.2914418	3.92125868E-13
6892.6121043	2.94155524E-13
7564.6332755	2.20662495E-13
8302.1756813	1.65531267E-13
9111.6275612	1.24174252E-13
10000.0000000	9.31500450E-14
