570.033002	1.3648454E-13
609.475940	2.3777852E-13
651.648097	4.1415374E-13
696.738320	7.2110040E-13
744.948522	1.1762235E-12
796.494586	1.6518534E-12
851.607336	2.3169699E-12
910.533565	3.2436400E-12
973.537142	4.4782117E-12
1040.900197	6.1581104E-12
1112.924381	8.4246289E-12
1189.932215	1.1611651E-11
1272.268539	1.5816208E-11
1360.302053	2.0930711E-11
1454.426970	2.6441520E-11
1555.064778	3.2485255E-11
1662.666132	3.7780140E-11
1777.712868	4.2017300E-11
1900.720163	4.4972424E-11
2032.238841	4.6416812E-11
2172.857839	4.6051589E-11
2323.206846	4.3285564E-11
2483.959122	3.9744933E-11
2655.834512	3.5766759E-11
2839.602669	3.1867484E-11
3036.086505	2.8824532E-11
3246.165868	2.5505483E-11
3470.781491	2.1840235E-11
3710.939195	1.8591302E-11
3967.714403	1.5768052E-11
4242.256949	1.3331256E-11
4535.796226	1.1184252E-11
4849.646699	9.3880274E-12
5185.213782	7.9524854E-12
5544.000137	6.5696423E-12
5927.612402	5.4374989E-12
6337.768383	4.5346017E-12
6776.304751	3.7889021E-12
7245.185261	3.1157059E-12
7746.509550	2.5612412E-12
8282.522537	2.1251654E-12
8855.624476	1.7484122E-12
9468.381704	1.4241936E-12
10123.538136	1.1908472E-12
10824.027548	9.7456251E-13
11572.986714	7.9431136E-13
12373.769458	6.5606834E-13
13229.961667	5.3919217E-13
14145.397351	4.2861681E-13
15124.175811	3.5867710E-13
16170.679994	2.9868244E-13
17289.596123	2.4544346E-13
18485.934681	2.0145360E-13
19765.052843	1.6608453E-13
21132.678474	1.3274766E-13
22594.935770	1.0791866E-13
24158.372687	9.1199583E-14
25829.990261	7.2822945E-14
27617.273958	6.1177622E-14
29528.227195	5.1223961E-14
31571.407179	4.1258777E-14
33755.963223	3.3983458E-14
36091.677722	2.7404635E-14
38589.009952	2.3842520E-14
41259.142913	1.9621626E-14
44114.033401	1.6239284E-14
47166.465551	1.3058184E-14
50430.108088	1.0964910E-14
53919.575529	9.3579953E-15
57650.493634	7.4439575E-15
61639.569369	6.3359382E-15
65904.665729	5.2882851E-15
70464.881720	4.6078625E-15
75340.637888	3.7362174E-15
80553.767760	2.8749611E-15
86127.615617	2.7701650E-15
92087.141026	2.2351439E-15
98459.030609	1.7801656E-15
105271.817547	1.4305295E-15
112556.009347	1.1640350E-15
120344.224461	9.5652865E-16
128671.338341	7.8862629E-16
137574.639619	6.5250672E-16
147093.997082	5.8092536E-16
157272.038199	5.3076986E-16
168154.340014	4.2954270E-16
179789.633233	3.3948604E-16
192230.020440	2.8097488E-16
205531.209413	2.3643812E-16
219752.762582	1.9818585E-16
234958.363746	1.6426283E-16
251216.103249	1.3614634E-16
268598.782889	1.1219022E-16
287184.241919	9.1548225E-17
307055.705613	7.4704170E-17
328302.157943	6.0878674E-17
351018.740052	4.8583313E-17
375307.176291	3.8771184E-17
401276.229738	3.0940762E-17
429042.189239	2.4691811E-17
